block_number,slot,block_datetime_utc,block_timestamp_unix,age_raw,age_seconds_at_scrape,blobs_count,blobs_percent,txn_count,fee_recipient,gas_used,gas_used_percent,gas_limit,base_fee_gwei,reward_eth,burnt_fees_eth,burnt_fees_percent,source_page,source_row,source_url,scraped_at_utc
24886883,14121013,2026-04-15T18:02:59+00:00,1776276179,7 hrs ago,25200,5,24,256,Titan Builder,27237955,45.4,60000000,0.054,0.00961,0.001484,13.37,24,29,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886884,14121014,2026-04-15T18:03:11+00:00,1776276191,7 hrs ago,25200,5,24,234,Titan Builder,29918541,49.86,60000000,0.053,0.01114,0.001611,12.62,24,28,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886885,14121015,2026-04-15T18:03:23+00:00,1776276203,7 hrs ago,25200,12,57,303,Titan Builder,28112107,46.9,59941408,0.053,0.00779,0.001513,16.25,24,27,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886886,14121016,2026-04-15T18:03:35+00:00,1776276215,7 hrs ago,25200,3,14,529,BuilderNet,33815333,56.36,59999943,0.053,0.01011,0.001806,15.15,24,26,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886887,14121017,2026-04-15T18:03:47+00:00,1776276227,7 hrs ago,25200,9,43,340,BuilderNet,31366932,52.28,60000000,0.054,0.01376,0.001702,11,24,25,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886888,14121018,2026-04-15T18:03:59+00:00,1776276239,7 hrs ago,25200,5,24,89,Titan Builder,17380999,28.97,60000000,0.054,0.00853,0.000948,10.01,24,24,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886889,14121019,2026-04-15T18:04:11+00:00,1776276251,7 hrs ago,25200,2,10,163,Titan Builder,29882986,49.8,60000000,0.051,0.04021,0.001545,3.7,24,23,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886890,14121020,2026-04-15T18:04:23+00:00,1776276263,7 hrs ago,25200,0,0,328,Titan Builder,42433518,70.72,60000000,0.051,0.00881,0.002193,19.91,24,22,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886891,14121021,2026-04-15T18:04:35+00:00,1776276275,7 hrs ago,25200,11,52,501,BuilderNet,56875315,94.88,59941408,0.054,0.0153,0.003091,16.8,24,21,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886892,14121022,2026-04-15T18:04:47+00:00,1776276287,7 hrs ago,25200,1,5,309,Titan Builder,24768478,41.28,59999943,0.06,0.01308,0.001497,10.26,24,20,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886893,14121023,2026-04-15T18:04:59+00:00,1776276299,7 hrs ago,25200,1,5,296,BuilderNet,25568891,42.61,60000000,0.059,0.01123,0.001512,11.86,24,19,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886894,14121024,2026-04-15T18:05:11+00:00,1776276311,7 hrs ago,25200,8,38,339,Titan Builder,40739287,67.9,60000000,0.058,0.03454,0.002364,6.41,24,18,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886895,14121025,2026-04-15T18:05:23+00:00,1776276323,7 hrs ago,25200,0,0,251,Titan Builder,27215378,45.4,59941408,0.06,0.02743,0.00165,5.67,24,17,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886896,14121026,2026-04-15T18:05:35+00:00,1776276335,7 hrs ago,25200,1,5,284,Titan Builder,25396109,42.33,59999943,0.059,0.0116,0.001522,11.59,24,16,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886897,14121027,2026-04-15T18:05:47+00:00,1776276347,7 hrs ago,25200,6,29,398,BuilderNet,37609535,62.68,60000000,0.058,0.0121,0.002211,15.45,24,15,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886898,14121028,2026-04-15T18:05:59+00:00,1776276359,7 hrs ago,25200,7,33,94,Titan Builder,9786501,16.31,60000000,0.06,0.00618,0.000594,8.76,24,14,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886899,14121029,2026-04-15T18:06:11+00:00,1776276371,7 hrs ago,25200,1,5,478,BuilderNet,46545498,77.58,60000000,0.055,0.01076,0.002585,19.37,24,13,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886900,14121030,2026-04-15T18:06:23+00:00,1776276383,7 hrs ago,25200,0,0,235,Titan Builder,30230543,50.38,60000000,0.059,0.01844,0.001795,8.87,24,12,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886901,14121031,2026-04-15T18:06:35+00:00,1776276395,7 hrs ago,25200,5,24,175,Titan Builder,19025718,31.74,59941408,0.059,0.00958,0.001131,10.56,24,11,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886902,14121032,2026-04-15T18:06:47+00:00,1776276407,7 hrs ago,25200,6,29,431,BuilderNet,35907922,59.85,59999943,0.056,0.01597,0.002037,11.31,24,10,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886903,14121033,2026-04-15T18:06:59+00:00,1776276419,7 hrs ago,25200,3,14,173,Titan Builder,14458921,24.1,60000000,0.058,0.01078,0.00084,7.23,24,9,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886904,14121034,2026-04-15T18:07:11+00:00,1776276431,7 hrs ago,25200,5,24,448,Titan Builder,43157958,71.93,60000000,0.054,0.00846,0.002346,21.7,24,8,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886905,14121035,2026-04-15T18:07:23+00:00,1776276443,7 hrs ago,25200,0,0,332,BuilderNet,27663836,46.11,60000000,0.057,0.00743,0.001586,17.57,24,7,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886906,14121036,2026-04-15T18:07:35+00:00,1776276455,7 hrs ago,25200,5,24,231,Titan Builder,21820587,36.4,59941408,0.056,0.01756,0.001239,6.59,24,6,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886907,14121037,2026-04-15T18:07:47+00:00,1776276467,7 hrs ago,25200,1,5,467,BuilderNet,49178058,81.96,59999943,0.054,0.01546,0.002697,14.85,24,5,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886908,14121038,2026-04-15T18:07:59+00:00,1776276479,7 hrs ago,25200,8,38,219,Titan Builder,22764518,37.94,60000000,0.059,0.0082,0.001348,14.11,24,4,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886909,14121039,2026-04-15T18:08:11+00:00,1776276491,7 hrs ago,25200,1,5,148,Titan Builder,19012539,31.69,60000000,0.057,0.01021,0.001092,9.66,24,3,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886910,14121040,2026-04-15T18:08:23+00:00,1776276503,7 hrs ago,25200,3,14,384,Titan Builder,30298402,50.5,60000000,0.054,0.01438,0.001661,10.35,24,2,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886911,14121041,2026-04-15T18:08:35+00:00,1776276515,7 hrs ago,25200,6,29,357,BuilderNet,29265879,48.78,60000000,0.054,0.01092,0.001606,12.82,24,1,https://etherscan.io/blocks?ps=100&p=24,2026-04-16T01:50:49+00:00
24886912,14121042,2026-04-15T18:08:47+00:00,1776276527,7 hrs ago,25200,1,5,200,Titan Builder,20447216,34.11,59941408,0.054,0.00838,0.001119,11.77,23,100,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886913,14121043,2026-04-15T18:08:59+00:00,1776276539,7 hrs ago,25200,6,29,299,BuilderNet,33779243,56.3,59999943,0.052,0.00765,0.001775,18.82,23,99,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886914,14121044,2026-04-15T18:09:11+00:00,1776276551,7 hrs ago,25200,6,29,271,Titan Builder,30338035,50.56,60000000,0.053,0.01097,0.001619,12.86,23,98,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886915,14121045,2026-04-15T18:09:23+00:00,1776276563,7 hrs ago,25200,2,10,266,Titan Builder,30580752,50.97,60000000,0.053,0.00745,0.001634,17.99,23,97,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886916,14121046,2026-04-15T18:09:35+00:00,1776276575,7 hrs ago,25200,5,24,103,quasarbuilder,18370905,30.62,60000000,0.053,0.00929,0.000984,9.57,23,96,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886917,14121047,2026-04-15T18:09:47+00:00,1776276587,7 hrs ago,25200,1,5,61,Titan Builder,11853997,19.76,60000000,0.05,0.03744,0.000604,1.59,23,95,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886918,14121048,2026-04-15T18:09:59+00:00,1776276599,7 hrs ago,25200,10,48,363,Titan Builder,21651948,36.09,60000000,0.047,0.01077,0.00102,8.65,23,94,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886919,14121049,2026-04-15T18:10:11+00:00,1776276611,7 hrs ago,25200,0,0,580,BuilderNet,59788381,99.74,59941408,0.045,0.02056,0.002719,11.68,23,93,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886920,14121050,2026-04-15T18:10:23+00:00,1776276623,7 hrs ago,25200,5,24,244,Titan Builder,26902721,44.84,59999943,0.051,0.01378,0.001376,9.07,23,92,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886921,14121051,2026-04-15T18:10:35+00:00,1776276635,7 hrs ago,25200,5,24,263,BuilderNet,30120353,50.2,60000000,0.05,0.00651,0.00152,18.92,23,91,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886922,14121052,2026-04-15T18:10:47+00:00,1776276647,7 hrs ago,25200,2,10,250,BuilderNet,30016029,50.03,60000000,0.05,0.01069,0.001516,12.42,23,90,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886923,14121053,2026-04-15T18:10:59+00:00,1776276659,7 hrs ago,25200,5,24,226,Titan Builder,23150233,38.62,59941408,0.05,0.00791,0.001169,12.87,23,89,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886924,14121054,2026-04-15T18:11:11+00:00,1776276671,7 hrs ago,25200,5,24,251,Titan Builder,59982278,99.97,59999943,0.049,0.00871,0.002943,25.25,23,88,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886925,14121055,2026-04-15T18:11:23+00:00,1776276683,7 hrs ago,25200,0,0,230,quasarbuilder,41880256,69.8,60000000,0.055,0.00864,0.002312,21.1,23,87,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886926,14121056,2026-04-15T18:11:35+00:00,1776276695,7 hrs ago,25200,0,0,222,quasarbuilder,20273807,33.79,60000000,0.057,0.00711,0.001174,14.17,23,86,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886927,14121057,2026-04-15T18:11:47+00:00,1776276707,7 hrs ago,25200,1,5,327,Titan Builder,46180078,76.97,60000000,0.055,0.01619,0.002567,13.68,23,85,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886928,14121058,2026-04-15T18:11:59+00:00,1776276719,7 hrs ago,25200,1,5,64,quasarbuilder,10616971,17.69,60000000,0.059,0.01411,0.00063,4.27,23,84,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886929,14121059,2026-04-15T18:12:11+00:00,1776276731,7 hrs ago,25200,8,38,376,BuilderNet,55927529,93.21,60000000,0.054,0.01721,0.00305,15.05,23,83,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886930,14121060,2026-04-15T18:12:23+00:00,1776276743,7 hrs ago,25200,0,0,112,Titan Builder,9467447,15.78,60000000,0.06,0.0093,0.000572,5.79,23,82,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886931,14121061,2026-04-15T18:12:35+00:00,1776276755,7 hrs ago,25200,1,5,154,Titan Builder,31014110,51.69,60000000,0.055,0.01661,0.001714,9.35,23,81,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886932,14121062,2026-04-15T18:12:47+00:00,1776276767,7 hrs ago,25200,5,24,472,Titan Builder,55907910,93.18,60000000,0.055,0.01249,0.003102,19.89,23,80,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886933,14121063,2026-04-15T18:12:59+00:00,1776276779,7 hrs ago,25200,1,5,336,Titan Builder,25344489,42.24,60000000,0.061,0.00606,0.001558,20.45,23,79,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886934,14121064,2026-04-15T18:13:11+00:00,1776276791,7 hrs ago,25200,0,0,408,BuilderNet,33873730,56.51,59941408,0.06,0.01687,0.002042,10.8,23,78,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886935,14121065,2026-04-15T18:13:23+00:00,1776276803,7 hrs ago,25200,12,57,272,Titan Builder,27088088,45.24,59882873,0.061,0.00731,0.00166,18.5,23,77,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886936,14121066,2026-04-15T18:13:35+00:00,1776276815,7 hrs ago,25200,2,10,212,Titan Builder,36328417,60.61,59941351,0.06,0.0094,0.002199,18.95,23,76,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886937,14121067,2026-04-15T18:13:47+00:00,1776276827,7 hrs ago,25200,3,14,221,Titan Builder,32008390,53.45,59882816,0.062,0.00678,0.001989,22.66,23,75,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886938,14121068,2026-04-15T18:13:59+00:00,1776276839,7 hrs ago,25200,2,10,278,BuilderNet,27791044,46.36,59941294,0.062,0.0111,0.001742,13.56,23,74,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886939,14121069,2026-04-15T18:14:11+00:00,1776276851,7 hrs ago,25200,11,52,281,BuilderNet,48979026,81.63,59999829,0.062,0.01998,0.003042,13.21,23,73,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886940,14121070,2026-04-15T18:14:23+00:00,1776276863,7 hrs ago,25200,3,14,225,Titan Builder,23561199,39.27,60000000,0.067,0.00695,0.001579,18.51,23,72,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886941,14121071,2026-04-15T18:14:35+00:00,1776276875,7 hrs ago,25200,0,0,140,Titan Builder,15214327,25.38,59941408,0.065,0.00589,0.000992,14.41,23,71,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886942,14121072,2026-04-15T18:14:47+00:00,1776276887,7 hrs ago,25200,1,5,347,Titan Builder,26674423,44.46,59999943,0.061,0.008,0.001633,16.93,23,70,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886943,14121073,2026-04-15T18:14:59+00:00,1776276899,7 hrs ago,25200,6,29,307,BuilderNet,32272257,53.79,60000000,0.06,0.00886,0.001948,18.01,23,69,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886944,14121074,2026-04-15T18:15:11+00:00,1776276911,7 hrs ago,25200,0,0,248,Titan Builder,28624356,47.75,59941408,0.06,0.01719,0.001744,9.21,23,68,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886945,14121075,2026-04-15T18:15:23+00:00,1776276923,7 hrs ago,25200,1,5,88,0x9c0e2112...fE9449A5c,5743261,9.57,59999943,0.06,0.00163,0.000348,17.55,23,67,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886946,14121076,2026-04-15T18:15:35+00:00,1776276935,7 hrs ago,25200,0,0,534,BuilderNet,52219231,87.03,60000000,0.054,0.0207,0.002844,12.08,23,66,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886947,14121077,2026-04-15T18:15:47+00:00,1776276947,7 hrs ago,25200,8,38,221,Titan Builder,26773147,44.62,60000000,0.059,0.00665,0.001593,19.31,23,65,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886948,14121078,2026-04-15T18:15:59+00:00,1776276959,7 hrs ago,25200,1,5,261,Titan Builder,25917783,43.2,60000000,0.058,0.00977,0.001522,13.47,23,64,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886949,14121079,2026-04-15T18:16:11+00:00,1776276971,7 hrs ago,25200,5,24,194,quasarbuilder,12689815,21.15,60000000,0.057,0.01126,0.000732,6.11,23,63,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886950,14121080,2026-04-15T18:16:23+00:00,1776276983,7 hrs ago,25200,6,29,359,Titan Builder,48857425,81.43,60000000,0.053,0.0134,0.002616,16.33,23,62,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886951,14121081,2026-04-15T18:16:35+00:00,1776276995,7 hrs ago,25200,0,0,250,BuilderNet,23016865,38.36,60000000,0.057,0.01079,0.001329,10.97,23,61,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886952,14121082,2026-04-15T18:16:47+00:00,1776277007,7 hrs ago,25200,0,0,250,Titan Builder,20427671,34.05,60000000,0.056,0.00705,0.001146,13.97,23,60,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886953,14121083,2026-04-15T18:16:59+00:00,1776277019,7 hrs ago,25200,0,0,264,Titan Builder,29310300,48.9,59941408,0.053,0.01545,0.001578,9.26,23,59,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886954,14121084,2026-04-15T18:17:11+00:00,1776277031,7 hrs ago,25200,10,48,220,Titan Builder,30685749,51.24,59882873,0.053,0.01085,0.001648,13.18,23,58,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886955,14121085,2026-04-15T18:17:23+00:00,1776277043,7 hrs ago,25200,2,10,166,0xd16e...740,9823026,16.39,59941351,0.053,0.00328,0.000529,13.86,23,57,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886956,14121086,2026-04-15T18:17:35+00:00,1776277055,7 hrs ago,25200,5,24,324,Titan Builder,35453259,59.09,59999886,0.049,0.01093,0.001749,13.79,23,56,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886957,14121087,2026-04-15T18:17:47+00:00,1776277067,7 hrs ago,25200,6,29,319,BuilderNet,26182975,43.64,60000000,0.05,0.01063,0.001321,11.05,23,55,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886958,14121088,2026-04-15T18:17:59+00:00,1776277079,7 hrs ago,25200,2,10,133,beaverbuild,11164125,18.61,60000000,0.049,0.01104,0.000554,4.78,23,54,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886959,14121089,2026-04-15T18:18:11+00:00,1776277091,7 hrs ago,25200,0,0,289,0x954E078b...c0653fCB3,22816685,38.03,60000000,0.045,0.00548,0.001044,15.98,23,53,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886960,14121090,2026-04-15T18:18:23+00:00,1776277103,7 hrs ago,25200,0,0,362,BuilderNet,59989597,99.98,60000000,0.044,0.01411,0.002663,15.87,23,52,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886961,14121091,2026-04-15T18:18:35+00:00,1776277115,7 hrs ago,25200,5,24,224,Titan Builder,20740642,34.57,60000000,0.049,0.0112,0.001036,8.46,23,51,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886962,14121092,2026-04-15T18:18:47+00:00,1776277127,7 hrs ago,25200,7,33,463,BuilderNet,32574182,54.29,60000000,0.048,0.01107,0.001564,12.38,23,50,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886963,14121093,2026-04-15T18:18:59+00:00,1776277139,7 hrs ago,25200,1,5,217,BuilderNet,24293855,40.49,60000000,0.048,0.00864,0.001179,12,23,49,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886964,14121094,2026-04-15T18:19:11+00:00,1776277151,7 hrs ago,25200,10,48,287,Titan Builder,25665114,42.78,60000000,0.047,0.00792,0.001216,13.29,23,48,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886965,14121095,2026-04-15T18:19:23+00:00,1776277163,7 hrs ago,25200,5,24,266,Titan Builder,30135808,50.23,60000000,0.046,0.00839,0.001402,14.3,23,47,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886966,14121096,2026-04-15T18:19:35+00:00,1776277175,7 hrs ago,25200,4,19,274,BuilderNet,24474722,40.79,60000000,0.046,0.01025,0.001139,10,23,46,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886967,14121097,2026-04-15T18:19:47+00:00,1776277187,7 hrs ago,25200,0,0,92,MEV Builder: 0x7e2...D05,10862232,18.1,60000000,0.045,0.0039,0.000494,11.23,23,45,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886968,14121098,2026-04-15T18:19:59+00:00,1776277199,7 hrs ago,25200,5,24,402,BuilderNet,41989608,70.05,59941408,0.041,0.01467,0.001757,10.69,23,44,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886969,14121099,2026-04-15T18:20:11+00:00,1776277211,7 hrs ago,25200,1,5,179,Titan Builder,19159371,31.93,59999943,0.043,0.01111,0.000842,7.04,23,43,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886970,14121100,2026-04-15T18:20:23+00:00,1776277223,7 hrs ago,25200,0,0,79,Titan Builder,15696145,26.16,60000000,0.041,0.00654,0.000659,9.14,23,42,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886971,14121101,2026-04-15T18:20:35+00:00,1776277235,7 hrs ago,25200,7,33,504,Titan Builder,44371289,73.95,60000000,0.039,0.01062,0.001751,14.15,23,41,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886972,14121102,2026-04-15T18:20:47+00:00,1776277247,7 hrs ago,25200,0,0,346,Titan Builder,30511413,50.85,60000000,0.041,0.01848,0.001276,6.46,23,40,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886973,14121103,2026-04-15T18:20:59+00:00,1776277259,7 hrs ago,25200,4,19,164,quasarbuilder,20589076,34.32,60000000,0.041,0.01481,0.000863,5.5,23,39,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886974,14121104,2026-04-15T18:21:11+00:00,1776277271,7 hrs ago,25200,1,5,342,Titan Builder,34013454,56.69,60000000,0.04,0.01304,0.001369,9.5,23,38,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886975,14121105,2026-04-15T18:21:23+00:00,1776277283,7 hrs ago,25200,7,33,395,BuilderNet,32637573,54.4,60000000,0.04,0.01085,0.001336,10.96,23,37,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886976,14121106,2026-04-15T18:21:35+00:00,1776277295,7 hrs ago,25200,3,14,318,Titan Builder,29691616,49.49,60000000,0.041,0.00752,0.001229,14.04,23,36,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886977,14121107,2026-04-15T18:21:47+00:00,1776277307,7 hrs ago,25200,1,5,366,BuilderNet,30157280,50.26,60000000,0.041,0.0185,0.001246,6.31,23,35,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886978,14121108,2026-04-15T18:21:59+00:00,1776277319,7 hrs ago,25200,0,0,92,0xe68...127,5008886,8.35,60000000,0.041,0.00229,0.000207,8.28,23,34,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886979,14121109,2026-04-15T18:22:11+00:00,1776277331,7 hrs ago,25200,10,48,338,Titan Builder,32470708,54.12,60000000,0.037,0.01459,0.001203,7.62,23,33,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
24886980,14121110,2026-04-15T18:22:23+00:00,1776277343,7 hrs ago,25200,0,0,319,0x879A9b4B...C7af282FF,20402314,34,60000000,0.037,0.00412,0.000764,15.62,23,32,https://etherscan.io/blocks?ps=100&p=23,2026-04-16T01:50:48+00:00
