block_number,slot,block_datetime_utc,block_timestamp_unix,age_raw,age_seconds_at_scrape,blobs_count,blobs_percent,txn_count,fee_recipient,gas_used,gas_used_percent,gas_limit,base_fee_gwei,reward_eth,burnt_fees_eth,burnt_fees_percent,source_page,source_row,source_url,scraped_at_utc,congestion_ratio,rolling_avg_txn_5,rolling_avg_txn_20,rolling_avg_gas_used_5,rolling_avg_gas_used_20,rolling_avg_base_fee_5,rolling_avg_base_fee_20,rolling_avg_congestion_5,rolling_avg_congestion_20,txn_change_1,gas_used_change_1,base_fee_change_1,txn_volatility_20,gas_used_volatility_20,base_fee_volatility_20,short_term_congestion_indicator,congestion_proxy_1h,congestion_proxy_24h,congestion_proxy_1h_window_blocks,congestion_proxy_24h_window_blocks,congestion_flag_high,congestion_flag_low,congestion_level,one_hour_high_congestion_flag,twenty_four_hour_high_congestion_flag,txn_momentum_5_20,gas_used_momentum_5_20,base_fee_momentum_5_20,congestion_momentum_5_20,utilization_trend_20,gas_used_to_recent_avg,txn_to_recent_avg,base_fee_to_recent_avg,base_fee_spike_flag,gas_used_spike_flag,txn_spike_flag,recent_reward_avg_20,recent_burnt_fees_avg_20,block_interval_seconds,hour_utc,day_of_week_utc,is_weekend_utc,target_next_block_number,target_next_gas_used,target_next_base_fee_gwei,target_next_congestion_ratio,target_next_congestion_flag_high
24888515,14122652,2026-04-15T23:30:47+00:00,1776295847,2 hrs ago,7200,3,14,253,BuilderNet,41691974,69.49,60000000,0.044,0.01223,0.001842,13.09,7,96,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.6948662333,222.6,221.2,31429559.4,30665817.6,0.0442,0.04655,0.52382599,0.5112251061,-38,5331609,0.001,72.27489191,12484290.77,0.00272901081,0,0.5074896296,0.5058418008,300,4302,0,0,medium,0,0,1.4,763741.8,-0.00235,0.01260088388,0.1836411272,1.359558533,1.143761302,0.9452201933,0,1,0,0.012743,0.0014248,12,23,2,0,24888516,21918286,0.046,0.3653047667,0
24888516,14122653,2026-04-15T23:30:59+00:00,1776295859,2 hrs ago,7200,0,0,236,Titan Builder,21918286,36.53,60000000,0.046,0.01218,0.001016,7.69,7,95,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.3653047667,237,211.5,31521811,29490197.7,0.0444,0.04665,0.5253635167,0.4915573916,-17,-19773688,0.002,54.41185533,12140895.16,0.002669737815,0,0.5074969809,0.5058091406,300,4303,0,1,low,0,0,25.5,2031613.3,-0.00225,0.03380612509,-0.1262526249,0.7432397105,1.115839243,0.9860664523,0,0,0,0.013172,0.0013734,12,23,2,0,24888517,13462255,0.044,0.2243709167,0
24888517,14122654,2026-04-15T23:31:11+00:00,1776295871,2 hrs ago,7200,5,24,203,0x954E078b...c0653fCB3,13462255,22.44,60000000,0.044,0.00343,0.000603,14.94,7,94,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.2243709167,228,208.85,25048677.4,28396610.15,0.0446,0.0465,0.4174779567,0.4733021222,-33,-8456031,-0.002,53.46239332,12543629.62,0.002729468813,0,0.5049289414,0.5057437506,300,4304,0,1,low,0,0,19.15,-3347932.75,-0.0019,-0.05582416558,-0.2489312056,0.47407965,0.9719894661,0.9462365591,0,0,0,0.0127525,0.0013189,12,23,2,0,24888518,40171843,0.041,0.6695307167,0
24888518,14122655,2026-04-15T23:31:23+00:00,1776295883,2 hrs ago,7200,0,0,264,BuilderNet,40171843,66.95,60000000,0.041,0.00832,0.001675,16.74,7,93,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.6695307167,249.4,213.05,30720944.6,27826867.65,0.0436,0.04615,0.5120157433,0.4638063323,61,26709588,-0.003,54.32354462,11709321.33,0.002954234249,0,0.5055061999,0.5057817964,300,4305,0,0,medium,0,0,36.35,2894076.95,-0.00255,0.04820941107,0.2057243844,1.443635105,1.23914574,0.8884073673,0,1,0,0.012903,0.00127635,12,23,2,0,24888519,34191373,0.043,0.5698562167,0
24888519,14122656,2026-04-15T23:31:35+00:00,1776295895,2 hrs ago,7200,1,5,153,Titan Builder,34191373,56.99,60000000,0.043,0.01605,0.001486,8.47,7,92,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.5698562167,221.8,212.45,30287146.2,28696835.1,0.0436,0.04565,0.50478577,0.4783057898,-111,-5980470,0.002,54.91400095,11501665.99,0.002574393132,0,0.5062009994,0.5057966766,300,4306,0,0,medium,0,0,9.35,1590311.1,-0.00205,0.02647998024,0.09155042691,1.191468428,0.7201694516,0.9419496166,0,0,0,0.0134795,0.00130585,12,23,2,0,24888520,29727576,0.044,0.4954596,0
24888520,14122657,2026-04-15T23:31:47+00:00,1776295907,2 hrs ago,7200,0,0,163,Titan Builder,29727576,49.55,60000000,0.044,0.01112,0.001315,10.57,7,91,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.4954596,203.8,211.55,27894266.6,28471732.85,0.0436,0.04535,0.4649044433,0.4745540856,10,-4463797,0.001,55.56570435,11435041.97,0.002393219589,0,0.5065752567,0.5057942766,300,4307,0,0,medium,0,0,-7.75,-577466.25,-0.00175,-0.009649642262,0.02090551441,1.04410842,0.7705034271,0.9702315325,0,0,0,0.013691,0.00128525,12,23,2,0,24888521,40898504,0.044,0.6816417333,0
24888521,14122658,2026-04-15T23:31:59+00:00,1776295919,2 hrs ago,7200,3,14,205,BuilderNet,40898504,68.16,60000000,0.044,0.00808,0.001806,18.26,7,90,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.6816417333,197.6,208.25,31690310.2,29252580.85,0.0432,0.045,0.5281718367,0.4875682189,42,11170928,0,53.87102654,11720188.91,0.002024845673,0,0.5074576568,0.5058350954,300,4308,0,0,medium,0,0,-10.65,2437729.35,-0.0018,0.04060361774,0.1940735144,1.398116091,0.9843937575,0.9777777778,0,1,0,0.0138095,0.00131065,12,23,2,0,24888522,29537761,0.046,0.4922960167,0
24888522,14122659,2026-04-15T23:32:11+00:00,1776295931,2 hrs ago,7200,7,33,287,Titan Builder,29537761,49.23,60000000,0.046,0.00968,0.001364,12.35,7,89,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.4922960167,214.4,213.6,34905411.4,29700626.3,0.0436,0.0448,0.5817568567,0.4950356431,82,-11360743,0.002,56.06817279,11550010.22,0.001691153453,0,0.507830558,0.5058319534,300,4309,0,0,medium,0,0,0.8,5204785.1,-0.0012,0.08672121357,-0.002739626428,0.9945164355,1.343632959,1.026785714,0,0,0,0.013811,0.00132705,12,23,2,0,24888523,33251212,0.046,0.5541868667,0
24888523,14122660,2026-04-15T23:32:23+00:00,1776295943,2 hrs ago,7200,6,29,338,Titan Builder,33251212,55.42,60000000,0.046,0.01339,0.001532,10.26,7,88,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.5541868667,229.2,223.4,33521285.2,30417379.85,0.0446,0.0447,0.5586880867,0.5069815356,51,3713451,0,59.70795592,11300622.87,0.00155241747,0,0.5073233052,0.5058431726,300,4310,0,0,medium,0,0,5.8,3103905.35,-0.0001,0.05170655107,0.04720533107,1.0931649,1.5129812,1.029082774,0,0,1,0.0139235,0.0013579,12,23,2,0,24888524,25458558,0.046,0.4243093,0
24888524,14122661,2026-04-15T23:32:35+00:00,1776295955,2 hrs ago,7200,1,5,211,Titan Builder,25458558,42.43,60000000,0.046,0.00731,0.001189,13.98,7,87,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.4243093,240.8,217.1,31774722.2,30448845.2,0.0452,0.0447,0.5295787033,0.5075059581,-127,-7792654,0,53.73816149,11285886.04,0.00155241747,0,0.5076797338,0.5058242596,300,4311,0,0,medium,0,0,23.7,1325877,0.0005,0.02207274524,-0.08319665809,0.8361091474,0.9719023491,1.029082774,0,0,0,0.014001,0.0013601,12,23,2,0,24888525,3411111,0.045,0.05685185,0
24888525,14122662,2026-04-15T23:32:47+00:00,1776295967,2 hrs ago,7200,0,0,24,quasarbuilder,3411111,5.69,60000000,0.045,0.00282,0.000156,5.25,7,86,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.05685185,213,205.45,26511429.2,29074328.8,0.0454,0.0447,0.4418571533,0.4845721799,-187,-22047447,-0.001,67.35612444,12728850.69,0.00155241747,0,0.506361279,0.505720138,300,4312,0,1,low,0,0,7.55,-2562899.6,0.0007,-0.04271502661,-0.4277203299,0.117323809,0.1168167437,1.006711409,0,0,0,0.0138535,0.0012982,12,23,2,0,24888526,52514438,0.04,0.8752406333,1
24888526,14122663,2026-04-15T23:32:59+00:00,1776295979,2 hrs ago,7200,3,14,455,Titan Builder,52514438,87.52,60000000,0.04,0.01367,0.00214,13.53,7,85,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.8752406333,263,219.95,28834616,29598386.5,0.0446,0.04445,0.4805769333,0.4933064417,431,49103327,-0.005,85.78197655,13447089.4,0.001856744463,0,0.5074082426,0.505805814,300,4313,1,0,high,0,0,43.05,-763770.5,0.00015,-0.01272950833,0.3819341917,1.774233133,2.068651966,0.8998875141,0,1,1,0.0129995,0.00131,12,23,2,0,24888527,37499191,0.044,0.6249865167,0
24888527,14122664,2026-04-15T23:33:11+00:00,1776295991,2 hrs ago,7200,5,24,295,Titan Builder,37499191,62.5,60000000,0.044,0.01344,0.001671,11.06,7,84,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.6249865167,264.6,223.85,30426902,30302315.85,0.0442,0.0443,0.5071150333,0.5050385975,-160,-15015247,0.004,87.31854041,13473736.77,0.001763519209,0,0.5082161733,0.5058334405,300,4314,0,0,medium,0,0,40.75,124586.15,-0.0001,0.002076435833,0.1199479192,1.23750248,1.317846772,0.993227991,0,0,0,0.012332,0.00133785,12,23,2,0,24888528,36491026,0.045,0.6087782589,0
24888528,14122665,2026-04-15T23:33:23+00:00,1776296003,2 hrs ago,7200,1,5,256,Titan Builder,36491026,60.88,59941408,0.045,0.01722,0.001677,8.87,7,83,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.6087782589,248.2,229.85,31074864.8,31437611.6,0.044,0.04425,0.5180333118,0.5239899179,-39,-1008165,0.001,85.17233999,12981786.85,0.001728438602,0,0.5074331663,0.5058572979,300,4315,0,0,medium,0,0,18.35,-362746.8,-0.00025,-0.005956606161,0.08478834098,1.160744221,1.11376985,1.016949153,0,0,0,0.012857,0.0013898,12,23,2,0,24888529,18111341,0.047,0.3018559701,0
24888529,14122666,2026-04-15T23:33:35+00:00,1776296015,2 hrs ago,7200,0,0,77,0x485a...682,18111341,30.19,59999943,0.047,0.00187,0.000855,31.29,7,82,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.3018559701,221.4,225.6,29605421.4,29670394.1,0.0442,0.04445,0.4935426458,0.4945363073,-179,-18379685,0.002,90.41150369,12249221.02,0.001802082129,0,0.5071967651,0.5058100316,300,4316,0,1,low,0,0,-4.2,-64972.7,-0.00025,-0.0009936614795,-0.1926803372,0.6104179452,0.3413120567,1.057367829,0,0,0,0.0124335,0.00131725,12,23,2,0,24888530,22899093,0.044,0.38165155,0
24888530,14122667,2026-04-15T23:33:47+00:00,1776296027,2 hrs ago,7200,3,14,192,quasarbuilder,22899093,38.17,60000000,0.044,0.00359,0.001028,22.25,7,81,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.38165155,255,223.6,33503017.8,29834568.25,0.044,0.0443,0.5585025858,0.4972725431,115,4787752,-0.003,90.68980097,12134828.15,0.001705872211,0,0.5078706048,0.5057812712,300,4317,0,1,low,0,0,31.4,3668449.55,-0.0003,0.06123004269,-0.1156209931,0.7675355919,0.8586762075,0.993227991,0,0,0,0.0122225,0.0013222,12,23,2,0,24888531,32996054,0.043,0.5499342333,0
24888531,14122668,2026-04-15T23:33:59+00:00,1776296039,2 hrs ago,7200,0,0,245,quasarbuilder,32996054,54.99,60000000,0.043,0.00606,0.001437,19.15,7,80,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.5499342333,213,227.65,29599341,30411519.55,0.0446,0.0442,0.4934413058,0.5068883981,53,10096961,-0.001,89.74144806,11996323.27,0.001720465053,0,0.5081666469,0.5057914966,300,4318,0,0,medium,0,0,-14.65,-812178.55,0.0004,-0.01344709231,0.04304583522,1.084985377,1.076213486,0.9728506787,0,0,0,0.0123255,0.00134545,12,23,2,0,24888532,31659274,0.044,0.5276545667,0
24888532,14122669,2026-04-15T23:34:11+00:00,1776296051,2 hrs ago,7200,0,0,267,Titan Builder,31659274,52.77,60000000,0.044,0.00969,0.001396,12.59,7,79,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.5276545667,207.4,228.6,28431357.6,29703087.1,0.0446,0.04425,0.4739749158,0.4950811906,22,-1336780,0.001,90.05187394,11471898.94,0.001699264547,0,0.5065956342,0.5057965586,300,4319,0,0,medium,0,0,-21.2,-1271729.5,0.00035,-0.02110627481,0.03257337605,1.065858033,1.167979003,0.9943502825,0,0,0,0.01243,0.00131515,12,23,2,0,24888533,13915813,0.044,0.2319302167,0
24888533,14122670,2026-04-15T23:34:23+00:00,1776296063,2 hrs ago,7200,5,24,79,quasarbuilder,13915813,23.19,60000000,0.044,0.00176,0.000618,25.97,7,78,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.2319302167,172,224.7,23916315,29808352.4,0.0444,0.04415,0.3986053074,0.4968356123,-188,-17743461,0,94.64042477,11315832.47,0.001651514456,0,0.505828494,0.5057331636,300,4320,0,1,low,0,0,-52.7,-5892037.4,0.00025,-0.09823030493,-0.2649053956,0.466842743,0.3515798843,0.9966024915,0,0,0,0.0123545,0.00131855,12,23,2,0,24888534,12983591,0.041,0.2163931833,0
24888534,14122671,2026-04-15T23:34:35+00:00,1776296075,2 hrs ago,7200,2,10,92,Titan Builder,12983591,21.64,60000000,0.041,0.00919,0.000538,5.53,7,77,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.2163931833,175,214.75,22890765,28639513.7,0.0432,0.04405,0.38151275,0.4773549673,13,-932222,-0.003,97.56273623,11776632.24,0.0017741195,0,0.5052353552,0.5056662023,300,4321,0,1,low,0,0,-39.75,-5748748.7,-0.00085,-0.09584221728,-0.260961784,0.4533453723,0.4284051222,0.9307604994,0,0,0,0.009055,0.0012672,12,23,2,0,24888535,53542373,0.038,0.8923728833,1
24888535,14122672,2026-04-15T23:34:47+00:00,1776296087,2 hrs ago,7200,8,38,236,Bitget 19,53542373,89.24,60000000,0.038,0.00384,0.002061,34.91,7,76,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.8923728833,183.8,213.9,29019421,29232033.65,0.042,0.04375,0.4836570167,0.4872302998,144,40558782,-0.003,97.29948612,12681769.24,0.002210769097,0,0.5065737053,0.5057556763,300,4322,1,0,high,0,0,-30.1,-212612.65,-0.00175,-0.003573283118,0.4051425835,1.831633531,1.103319308,0.8685714286,0,1,0,0.0086355,0.00127815,12,23,2,0,24888536,4640025,0.042,0.07733375,0
24888536,14122673,2026-04-15T23:34:59+00:00,1776296099,2 hrs ago,7200,0,0,53,quasarbuilder,4640025,7.73,60000000,0.042,0.00476,0.000196,3.95,7,75,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.07733375,145.4,204.75,23348215.2,28368120.6,0.0418,0.04355,0.38913692,0.472831749,-183,-48902348,0.004,103.2157328,13698347.51,0.002178875857,0,0.5056588781,0.5056565734,300,4323,0,1,low,0,0,-59.35,-5019905.4,-0.00175,-0.08369482895,-0.395497999,0.1635647657,0.2588522589,0.9644087256,0,0,0,0.0082645,0.00123715,12,23,2,0,24888537,59324698,0.037,0.9897114529,1
24888537,14122674,2026-04-15T23:35:11+00:00,1776296111,2 hrs ago,7200,1,5,241,Titan Builder,59324698,98.97,59941408,0.037,0.01649,0.002242,11.97,7,74,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.9897114529,140.2,206.65,28881300,30661242.75,0.0404,0.0432,0.4815482972,0.5110987758,188,54684673,-0.005,103.5153491,14805153.1,0.0026,0,0.5068755487,0.5057685195,300,4324,1,0,high,0,0,-66.45,-1779942.75,-0.0028,-0.02955047852,0.4786126771,1.934843231,1.166223083,0.8564814815,0,1,0,0.0089175,0.0013191,12,23,2,0,24888538,18850514,0.042,0.3141755318,0
24888538,14122675,2026-04-15T23:35:23+00:00,1776296123,2 hrs ago,7200,0,0,207,quasarbuilder,18850514,31.42,59999943,0.042,0.00194,0.0008,29.15,7,73,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.3141755318,165.8,203.8,29868240.2,29595176.3,0.04,0.04325,0.4979973603,0.4933310165,-34,-40474184,0.005,102.6784301,14849516.84,0.002566612554,0,0.5057706426,0.5057242205,300,4325,0,1,low,0,0,-38,273063.9,-0.00325,0.004666343752,-0.1791554847,0.6369454876,1.015701668,0.9710982659,0,0,0,0.0085985,0.00127535,12,23,2,0,24888539,59312205,0.04,0.98853675,1
24888539,14122676,2026-04-15T23:35:35+00:00,1776296135,2 hrs ago,7200,9,43,370,Titan Builder,59312205,98.85,60000000,0.04,0.00974,0.002399,19.76,7,72,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.98853675,221.4,214.65,39133963,30851217.9,0.0398,0.0431,0.6524260736,0.5142650432,163,40461691,-0.002,108.0612211,16187320.61,0.002662705391,0,0.5078371745,0.5058358277,300,4326,1,0,high,0,0,6.75,8282745.1,-0.0033,0.1381610304,0.4742717068,1.92252394,1.723736315,0.9280742459,0,1,1,0.008283,0.001321,12,23,2,0,24888540,40545804,0.045,0.6764239505,0
24888540,14122677,2026-04-15T23:35:47+00:00,1776296147,2 hrs ago,7200,7,33,165,Titan Builder,40545804,67.64,59941408,0.045,0.01266,0.00184,12.69,7,71,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.6764239505,207.2,214.75,36534649.2,31392129.3,0.0412,0.04315,0.609236287,0.5233132607,-205,-18766401,0.005,108.014293,16320933.94,0.002688401012,0,0.5078912375,0.5058752518,300,4327,0,0,medium,0,0,-7.55,5142519.9,-0.00195,0.08592302633,0.1531106898,1.291591393,0.7683352736,1.042873696,0,1,0,0.00836,0.00134725,12,23,2,0,24888541,29519779,0.047,0.4929586294,0
24888541,14122678,2026-04-15T23:35:59+00:00,1776296159,2 hrs ago,7200,0,0,145,Titan Builder,29519779,49.3,59882873,0.047,0.01417,0.001399,8.98,7,70,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.4929586294,225.6,211.75,41510600,30823193.05,0.0422,0.0433,0.6923612629,0.5138791055,-20,-11026025,0.002,109.0714789,16177327.44,0.002812472222,0,0.5079670412,0.5058722673,300,4328,0,0,medium,0,0,13.85,10687406.95,-0.0011,0.1784821574,-0.02092047609,0.9577132049,0.6847697757,1.085450346,0,0,0,0.0086645,0.0013269,12,23,2,0,24888542,56106950,0.047,0.9360307878,1
24888542,14122679,2026-04-15T23:36:11+00:00,1776296171,2 hrs ago,7200,6,29,201,Titan Builder,56106950,93.6,59941351,0.047,0.07159,0.002654,3.57,7,69,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.9360307878,217.6,207.45,40867050.4,32151652.5,0.0442,0.04335,0.6816251299,0.5360658441,56,26587171,0,107.7067663,17082796.02,0.002868361902,0,0.5102348506,0.5059716341,300,4329,1,0,high,0,0,10.15,8715397.9,0.00085,0.1455592858,0.3999649438,1.745072046,0.9689081706,1.084198385,0,1,0,0.01176,0.0013914,12,23,2,0,24888543,26706892,0.052,0.4451157124,0
24888543,14122680,2026-04-15T23:36:23+00:00,1776296183,2 hrs ago,7200,6,29,166,Titan Builder,26706892,44.51,59999886,0.052,0.01211,0.001401,10.37,7,68,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.4451157124,209.4,198.85,42438326,31824436.5,0.0462,0.04365,0.707813166,0.5306122864,-35,-29400058,0.005,103.7329625,17121234.45,0.003395217224,0,0.5090322262,0.5059575796,300,4330,0,0,medium,0,0,10.55,10613889.5,0.00255,0.1772008797,-0.08549657397,0.8391944976,0.8348001006,1.191294387,0,0,0,0.011696,0.00138485,12,23,2,0,24888544,14516386,0.051,0.2419397667,0
24888544,14122681,2026-04-15T23:36:35+00:00,1776296195,2 hrs ago,7200,2,10,69,Titan Builder,14516386,24.19,60000000,0.051,0.01114,0.000751,6.32,7,67,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.2419397667,149.2,191.75,33479162.2,31277327.9,0.0484,0.0439,0.5584937694,0.5214938097,-97,-12190506,-0.001,107.4513262,17486839.37,0.003726929031,0,0.508503856,0.5058966196,300,4331,0,1,low,0,0,-42.55,2201834.3,0.0045,0.03699995967,-0.279554043,0.4641184837,0.3598435463,1.161731207,0,0,0,0.0118875,0.00136295,12,23,2,0,24888545,54232318,0.048,0.9038719667,1
24888545,14122682,2026-04-15T23:36:47+00:00,1776296207,2 hrs ago,7200,0,0,184,Titan Builder,54232318,90.39,60000000,0.048,0.01668,0.002625,13.6,7,66,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.9038719667,153,199.75,36216465,33818388.25,0.049,0.04405,0.6039833726,0.5638448155,115,39715932,-0.003,100.3881841,16936730.5,0.003827205247,0,0.5103747578,0.5059884883,300,4332,1,0,high,0,0,-46.75,2398076.75,0.00495,0.04013855707,0.3400271511,1.603634023,0.9211514393,1.089670829,0,1,0,0.0125805,0.0014864,12,23,2,0,24888546,25956839,0.053,0.4326139833,0
24888546,14122683,2026-04-15T23:36:59+00:00,1776296219,2 hrs ago,7200,9,43,284,Titan Builder,25956839,43.26,60000000,0.053,0.00853,0.001383,13.94,7,65,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.4326139833,180.8,191.2,35503877,32490508.3,0.0502,0.0447,0.5919144434,0.541713483,100,-28275479,0.005,84.27312739,16453044.06,0.004172529209,0,0.5097913105,0.5059715544,300,4333,0,0,medium,0,0,-10.4,3013368.7,0.0055,0.05020096035,-0.1090994997,0.7989052914,1.485355649,1.185682327,0,0,0,0.0123235,0.00144855,12,23,2,0,24888547,14580517,0.052,0.2430086167,0
24888547,14122684,2026-04-15T23:37:11+00:00,1776296231,2 hrs ago,7200,0,0,221,0x954E078b...c0653fCB3,14580517,24.3,60000000,0.052,0.003,0.000764,20.26,7,64,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.2430086167,184.8,187.5,27198590.4,31344574.6,0.0512,0.0451,0.4533100091,0.522614588,-63,-11376322,-0.001,81.20314033,16857447.58,0.004459820624,0,0.5094499673,0.50591088,300,4334,0,1,low,0,0,-2.7,-4145984.2,0.0061,-0.06930457888,-0.2796059714,0.4651687632,1.178666667,1.152993348,0,0,0,0.0118015,0.0014032,12,23,2,0,24888548,44330524,0.049,0.7388420667,0
24888548,14122685,2026-04-15T23:37:23+00:00,1776296243,2 hrs ago,7200,6,29,365,Titan Builder,44330524,73.88,60000000,0.049,0.00861,0.002174,20.14,7,63,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.7388420667,224.6,192.95,30723316.8,31736549.5,0.0506,0.0453,0.51205528,0.5291177784,144,29750007,-0.003,88.90977168,17062454.12,0.004539823785,0,0.5091988868,0.5059646127,300,4335,0,0,medium,0,0,31.65,-1013232.7,0.0053,-0.01706249841,0.2097242883,1.396828726,1.891681783,1.081677704,0,1,1,0.011371,0.00142805,12,23,2,0,24888549,9428725,0.051,0.1571454167,0
24888549,14122686,2026-04-15T23:37:35+00:00,1776296255,2 hrs ago,7200,2,10,124,0x256AC542...c72A8e5cE,9428725,15.71,60000000,0.051,0.00158,0.00049,23.62,7,62,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.1571454167,235.6,195.3,29705784.6,31302418.7,0.0506,0.0455,0.49509641,0.5218822507,-241,-34901799,0.002,86.39971065,17508241.13,0.004695742753,0,0.5075410447,0.5058841655,300,4336,0,1,low,0,0,40.3,-1596634.1,0.0051,-0.02678584074,-0.3647368341,0.3012139442,0.6349206349,1.120879121,0,0,0,0.0113565,0.0014098,12,23,2,0,24888550,14389033,0.047,0.2398172167,0
24888550,14122687,2026-04-15T23:37:47+00:00,1776296267,2 hrs ago,7200,0,0,149,Titan Builder,14389033,23.98,60000000,0.047,0.01615,0.000684,4.06,7,61,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.2398172167,228.6,193.15,21737127.6,30876915.7,0.0504,0.04565,0.36228546,0.5147905341,25,4960308,-0.004,86.98808827,17808138.35,0.004693346354,0,0.5071296635,0.5058228173,300,4337,0,1,low,0,0,35.45,-9139788.1,0.00475,-0.1525050741,-0.2749733174,0.46601264,0.7714211753,1.029572837,0,0,0,0.0119845,0.0013926,12,23,2,0,24888551,59982546,0.044,0.9997091,1
24888551,14122688,2026-04-15T23:37:59+00:00,1776296279,2 hrs ago,7200,3,14,463,quasarbuilder,59982546,99.97,60000000,0.044,0.00706,0.002664,27.38,7,60,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.9997091,264.4,204.05,28542269,32226240.3,0.0486,0.0457,0.4757044833,0.5372792774,314,45593513,-0.003,104.6644519,18906122.36,0.004670117772,0,0.5092018362,0.5059366684,300,4338,1,0,high,0,0,60.35,-3683971.3,0.0029,-0.06157479408,0.4624298226,1.861295188,2.269051703,0.9628008753,0,1,1,0.0120345,0.00145395,12,23,2,0,24888552,23687671,0.049,0.3947945167,0
24888552,14122689,2026-04-15T23:38:11+00:00,1776296291,2 hrs ago,7200,2,10,199,Titan Builder,23687671,39.48,60000000,0.049,0.0098,0.001184,10.77,7,59,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.3947945167,260,200.65,30363699.8,31827660.15,0.048,0.04595,0.5060616633,0.5306362749,-264,-36294875,0.005,103.6640126,18997680.98,0.004706113046,0,0.5093644127,0.5059110538,300,4339,0,1,low,0,0,59.35,-1463960.35,0.00205,-0.02457461158,-0.1358417582,0.7442479557,0.9917767256,1.066376496,0,0,0,0.01204,0.00144335,12,23,2,0,24888553,17557475,0.048,0.2926245833,0
24888553,14122690,2026-04-15T23:38:23+00:00,1776296303,2 hrs ago,7200,5,24,222,Titan Builder,17557475,29.26,60000000,0.048,0.00693,0.000854,10.97,7,58,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00,0.2926245833,231.4,207.8,25009090,32009743.25,0.0478,0.04615,0.4168181667,0.5336709932,23,-6130196,-0.001,99.88973921,18841945.87,0.00470398767,0,0.5075651422,0.5058619094,300,4340,0,1,low,0,0,23.6,-7000653.25,0.00165,-0.1168528266,-0.2410464099,0.5485040871,1.068334937,1.040086674,0,0,0,0.0122985,0.00145515,12,23,2,0,24888554,23938146,0.046,0.3989691,0
